generation,rank_1,rank_2,swapAccepted
35329000,3,4,1
35330000,3,4,1
35331000,2,3,1
35332000,2,4,1
35333000,2,4,1
35334000,3,4,1
35335000,3,4,1
35336000,3,4,1
35337000,2,3,1
35338000,1,2,0
35339000,2,4,1
35340000,2,4,1
35341000,3,4,1
35342000,1,4,0
35343000,1,2,1
35344000,2,3,1
35345000,1,2,1
35346000,2,4,1
35347000,1,2,1
35348000,1,4,1
35349000,1,2,1
35350000,1,2,1
35351000,1,4,1
35352000,1,2,1
35353000,1,4,1
35354000,2,3,1
35355000,2,4,1
35356000,1,3,1
35357000,1,2,1
35358000,1,3,1
35359000,1,4,1
35360000,1,3,0
35361000,1,4,1
35362000,1,3,1
35363000,3,4,1
35364000,1,4,1
35365000,3,4,1
35366000,3,4,1
35367000,3,4,1
35368000,2,3,1
35369000,2,3,1
35370000,2,4,1
35371000,1,4,1
35372000,1,4,1
35373000,1,3,1
35374000,3,4,1
35375000,1,2,1
35376000,1,4,0
35377000,1,4,1
35378000,1,4,0
35379000,3,4,1
35380000,1,4,1
35381000,2,3,1
35382000,1,2,1
35383000,2,4,1
35384000,2,3,1
35385000,1,4,1
35386000,3,4,1
35387000,3,4,1
35388000,2,3,1
35389000,1,3,1
35390000,1,4,1
35391000,1,4,1
35392000,2,3,1
35393000,2,4,1
35394000,1,4,1
35395000,3,4,1
35396000,1,3,1
35397000,1,3,1
35398000,2,3,1
35399000,2,4,1
35400000,3,4,1
35401000,1,4,1
35402000,1,3,1
35403000,3,4,1
35404000,1,3,1
35405000,3,4,1
35406000,2,4,1
35407000,3,4,1
35408000,1,3,1
35409000,2,3,1
35410000,3,4,1
35411000,2,3,1
35412000,2,3,1
35413000,2,4,1
35414000,2,4,1
35415000,1,3,1
35416000,1,2,1
35417000,1,2,1
35418000,2,3,1
35419000,1,2,1
35420000,1,4,1
35421000,2,4,0
35422000,1,4,0
35423000,2,3,1
35424000,2,3,0
35425000,1,4,1
35426000,1,4,0
35427000,1,2,0
35428000,1,4,0
35429000,2,3,1
35430000,1,2,1
35431000,1,4,1
35432000,2,3,1
35433000,1,2,1
35434000,1,3,1
35435000,2,3,1
35436000,1,3,1
35437000,1,2,1
35438000,1,4,1
35439000,1,2,1
35440000,1,4,1
35441000,1,4,1
35442000,1,3,1
35443000,2,3,1
35444000,2,3,1
35445000,3,4,1
35446000,1,3,1
35447000,2,3,1
35448000,1,2,0
35449000,2,3,1
35450000,1,2,1
35451000,2,3,1
35452000,2,3,1
35453000,1,4,1
35454000,1,3,1
35455000,2,4,0
35456000,3,4,1
35457000,1,4,1
35458000,1,4,0
35459000,1,2,1
35460000,3,4,1
35461000,1,2,1
35462000,3,4,1
35463000,1,4,0
35464000,3,4,1
35465000,2,4,1
35466000,3,4,1
35467000,2,3,1
35468000,1,3,1
35469000,3,4,1
35470000,1,2,1
35471000,1,3,1
35472000,1,2,1
35473000,1,2,1
35474000,3,4,1
35475000,1,2,0
35476000,1,4,1
35477000,1,2,1
35478000,1,4,0
35479000,3,4,1
35480000,2,4,1
35481000,1,2,1
35482000,3,4,1
35483000,2,4,1
35484000,1,2,1
35485000,1,3,1
35486000,1,3,1
35487000,2,4,1
35488000,2,3,1
35489000,1,3,1
35490000,1,3,1
35491000,1,3,1
35492000,2,3,1
35493000,1,2,1
35494000,1,3,1
35495000,3,4,1
35496000,1,3,1
35497000,1,3,0
35498000,1,4,1
35499000,2,4,1
35500000,1,4,1
35501000,3,4,1
35502000,3,4,0
35503000,2,3,1
35504000,3,4,1
35505000,1,3,1
35506000,1,4,0
35507000,1,4,1
35508000,2,3,1
35509000,2,3,1
35510000,3,4,1
35511000,3,4,1
35512000,1,3,1
35513000,1,4,1
35514000,1,4,1
35515000,2,4,1
35516000,2,3,1
35517000,1,4,1
35518000,1,2,1
35519000,2,3,1
35520000,1,3,1
35521000,1,3,1
35522000,3,4,1
35523000,1,2,1
35524000,3,4,0
35525000,1,4,0
35526000,2,4,1
35527000,1,4,0
35528000,1,3,0
35529000,1,3,1
35530000,1,3,1
35531000,1,4,1
35532000,3,4,1
35533000,2,3,1
35534000,1,2,1
35535000,2,3,1
35536000,1,2,1
35537000,1,2,1
35538000,1,4,1
35539000,1,4,1
35540000,1,3,1
35541000,1,3,1
35542000,1,4,1
35543000,2,3,0
35544000,1,3,1
35545000,2,4,1
35546000,1,3,1
35547000,1,3,1
35548000,1,2,1
35549000,3,4,1
35550000,2,4,1
35551000,1,2,1
35552000,1,2,1
35553000,1,4,1
35554000,1,2,1
35555000,2,3,1
35556000,1,4,0
35557000,2,4,0
35558000,1,2,1
35559000,1,3,1
35560000,1,2,1
35561000,1,2,1
35562000,3,4,1
35563000,3,4,1
35564000,1,4,1
35565000,3,4,1
35566000,1,4,1
35567000,1,4,1
35568000,1,2,1
35569000,1,4,1
35570000,2,3,1
35571000,1,3,1
35572000,1,4,0
35573000,2,3,0
35574000,1,2,1
35575000,2,3,1
35576000,3,4,1
35577000,2,3,1
35578000,2,4,1
35579000,1,4,1
35580000,1,2,0
35581000,2,3,1
35582000,1,3,1
35583000,2,4,1
35584000,2,3,1
35585000,1,3,1
35586000,2,4,1
35587000,3,4,1
35588000,1,2,1
35589000,3,4,1
35590000,2,4,1
35591000,3,4,1
35592000,1,4,1
35593000,3,4,1
35594000,2,3,1
35595000,1,4,0
35596000,1,4,1
35597000,3,4,1
35598000,2,4,1
35599000,2,3,1
35600000,1,3,1
35601000,1,4,1
35602000,2,4,1
35603000,2,4,1
35604000,3,4,1
35605000,1,3,1
35606000,1,3,1
35607000,1,4,1
35608000,2,4,1
35609000,1,3,1
35610000,3,4,1
35611000,3,4,1
35612000,1,4,1
35613000,2,4,1
35614000,2,3,1
35615000,2,4,1
35616000,1,2,1
35617000,2,3,0
35618000,3,4,1
35619000,3,4,1
35620000,2,4,1
35621000,2,4,1
35622000,3,4,1
35623000,1,2,0
35624000,1,2,0
35625000,1,2,1
35626000,3,4,1
35627000,1,2,1
35628000,1,3,1
35629000,1,4,1
35630000,3,4,1
35631000,1,4,1
35632000,2,4,1
35633000,2,3,1
35634000,1,3,1
35635000,1,4,1
35636000,2,3,1
35637000,1,4,0
35638000,3,4,1
35639000,3,4,0
35640000,1,4,1
35641000,2,3,1
35642000,1,3,1
35643000,1,2,1
35644000,2,3,1
35645000,2,4,1
35646000,3,4,1
35647000,2,3,1
35648000,3,4,1
35649000,1,3,1
35650000,2,4,1
35651000,3,4,1
35652000,3,4,1
35653000,2,4,1
35654000,1,3,1
35655000,2,3,1
35656000,1,3,0
35657000,2,3,1
35658000,2,3,1
35659000,1,4,1
35660000,1,4,1
35661000,2,4,1
35662000,1,4,0
35663000,1,3,1
35664000,2,4,1
35665000,1,2,1
35666000,2,4,1
35667000,1,4,1
35668000,2,3,1
35669000,2,4,1
35670000,1,2,1
35671000,1,2,1
35672000,2,4,1
35673000,1,2,1
35674000,2,4,1
35675000,1,4,1
35676000,3,4,1
35677000,1,3,1
35678000,1,3,1
35679000,3,4,1
35680000,1,4,0
35681000,1,3,1
35682000,1,3,1
35683000,2,4,0
35684000,1,4,1
35685000,1,4,0
35686000,2,4,1
35687000,2,4,1
35688000,2,4,1
35689000,1,3,1
35690000,3,4,1
35691000,3,4,1
35692000,3,4,1
35693000,1,3,0
35694000,2,4,1
35695000,2,3,1
35696000,1,2,1
35697000,1,3,1
35698000,2,4,1
35699000,1,3,1
35700000,1,3,1
35701000,1,2,1
35702000,2,4,1
35703000,1,4,1
35704000,2,3,1
35705000,2,4,1
35706000,1,2,1
35707000,1,2,1
35708000,2,3,1
35709000,1,3,1
35710000,2,3,1
35711000,2,3,1
35712000,1,4,1
35713000,2,4,1
35714000,1,2,1
35715000,1,4,1
35716000,1,4,1
35717000,1,2,1
35718000,2,4,1
35719000,2,3,1
35720000,1,3,1
35721000,2,4,1
35722000,3,4,1
35723000,1,3,1
35724000,1,2,1
35725000,1,3,1
35726000,2,3,0
35727000,2,3,1
35728000,1,4,1
35729000,3,4,1
35730000,1,4,1
35731000,1,3,0
35732000,2,3,0
35733000,1,2,1
35734000,1,2,1
35735000,2,4,1
35736000,3,4,0
35737000,2,4,1
35738000,3,4,0
35739000,3,4,1
35740000,1,4,1
35741000,1,4,1
35742000,3,4,1
35743000,3,4,1
35744000,3,4,1
35745000,1,4,1
35746000,3,4,1
35747000,1,3,1
35748000,1,4,1
35749000,2,3,1
35750000,1,4,1
35751000,1,4,1
35752000,2,4,1
35753000,1,4,0
35754000,1,4,1
35755000,2,4,1
35756000,1,4,1
35757000,1,4,1
35758000,1,3,1
35759000,2,3,1
35760000,2,4,1
35761000,3,4,1
35762000,3,4,1
35763000,2,3,1
35764000,2,3,1
35765000,2,3,1
35766000,1,3,1
35767000,3,4,1
35768000,1,3,1
35769000,1,4,1
35770000,3,4,1
35771000,1,2,1
35772000,1,4,1
35773000,1,4,1
35774000,1,2,1
35775000,2,4,1
35776000,1,2,1
35777000,1,3,1
35778000,1,4,1
35779000,1,3,1
35780000,1,4,1
35781000,1,2,1
35782000,2,4,1
35783000,1,2,1
35784000,2,4,0
35785000,2,4,1
35786000,2,3,1
35787000,1,4,1
35788000,2,3,1
35789000,1,3,1
35790000,2,3,1
35791000,2,3,1
35792000,2,3,1
35793000,1,4,1
35794000,2,3,1
35795000,3,4,1
35796000,2,3,1
35797000,1,2,1
35798000,1,4,1
35799000,1,4,1
35800000,1,4,1
35801000,1,2,1
35802000,3,4,1
35803000,1,4,1
35804000,2,4,0
35805000,3,4,1
35806000,2,3,1
35807000,3,4,1
35808000,2,3,1
35809000,2,3,1
35810000,2,4,1
35811000,1,2,1
35812000,1,2,1
35813000,3,4,1
35814000,2,4,1
35815000,1,3,1
35816000,2,3,1
35817000,2,3,1
35818000,2,3,1
35819000,2,4,1
35820000,2,3,1
35821000,1,2,1
35822000,1,3,0
35823000,3,4,1
35824000,1,4,1
35825000,1,4,1
35826000,2,4,1
35827000,3,4,1
35828000,1,2,1
35829000,1,4,0
35830000,1,4,1
35831000,2,3,1
35832000,1,2,1
35833000,2,4,1
35834000,3,4,1
35835000,2,3,1
35836000,2,4,1
35837000,3,4,1
35838000,1,2,1
35839000,3,4,0
35840000,2,3,1
35841000,1,2,1
35842000,3,4,1
35843000,2,3,1
35844000,1,2,1
35845000,2,4,1
35846000,1,4,1
35847000,3,4,1
35848000,2,3,1
35849000,3,4,1
35850000,1,3,1
35851000,1,2,1
35852000,2,3,1
35853000,1,2,1
35854000,3,4,1
35855000,2,4,1
35856000,1,2,1
35857000,1,2,1
35858000,2,4,0
35859000,3,4,1
35860000,1,2,1
35861000,1,4,1
35862000,2,4,1
35863000,2,3,1
35864000,2,3,1
35865000,3,4,1
35866000,1,3,1
35867000,2,3,1
35868000,2,3,1
35869000,1,2,1
35870000,3,4,1
35871000,2,3,1
35872000,1,3,0
35873000,1,4,1
35874000,2,3,1
35875000,1,4,1
35876000,1,2,1
35877000,1,3,1
35878000,1,2,1
35879000,2,4,1
35880000,1,2,1
35881000,2,4,0
35882000,2,4,0
35883000,1,4,1
35884000,2,4,0
35885000,1,3,0
35886000,2,4,1
35887000,2,3,1
35888000,2,3,1
35889000,3,4,1
35890000,1,4,0
35891000,1,2,1
35892000,1,2,1
35893000,1,2,1
35894000,3,4,1
35895000,3,4,0
35896000,1,3,1
35897000,3,4,1
35898000,2,4,0
35899000,1,2,1
35900000,2,4,1
35901000,1,2,1
35902000,1,3,1
35903000,3,4,1
35904000,3,4,1
35905000,1,2,1
35906000,2,4,1
35907000,3,4,1
35908000,3,4,1
35909000,1,3,1
35910000,2,3,1
35911000,2,3,1
35912000,1,4,1
35913000,2,3,0
35914000,2,3,1
35915000,1,3,1
35916000,2,4,1
35917000,1,4,1
35918000,2,4,1
35919000,1,3,1
35920000,1,4,1
35921000,1,2,1
35922000,1,3,1
35923000,2,3,1
35924000,1,2,1
35925000,2,3,1
35926000,1,2,1
35927000,1,4,1
35928000,1,4,1
35929000,2,3,1
35930000,3,4,1
35931000,1,4,1
35932000,2,3,1
35933000,1,2,0
35934000,1,4,1
35935000,2,4,1
35936000,1,2,1
35937000,3,4,1
35938000,2,4,1
35939000,1,2,0
35940000,1,4,1
35941000,1,3,1
35942000,2,4,1
35943000,2,4,1
35944000,2,4,1
35945000,1,2,1
35946000,1,3,1
35947000,1,4,1
35948000,1,4,1
35949000,1,2,1
35950000,1,3,1
35951000,1,3,0
35952000,1,2,0
35953000,3,4,1
35954000,2,4,1
35955000,3,4,0
35956000,1,4,1
35957000,2,3,1
35958000,1,3,1
35959000,1,4,0
35960000,1,4,1
35961000,2,4,1
35962000,1,4,0
35963000,1,4,0
35964000,1,4,1
35965000,2,3,1
35966000,2,3,1
35967000,2,3,1
35968000,2,4,0
35969000,1,3,1
35970000,1,4,0
35971000,1,2,1
35972000,2,4,1
35973000,1,3,1
35974000,3,4,1
35975000,2,4,1
35976000,1,4,1
35977000,1,3,1
35978000,3,4,1
35979000,2,4,1
35980000,1,3,1
35981000,2,3,1
35982000,3,4,1
35983000,3,4,1
35984000,2,3,1
35985000,2,3,0
35986000,1,2,1
35987000,1,2,1
35988000,1,3,0
35989000,3,4,1
35990000,1,3,1
35991000,2,4,1
35992000,1,3,1
35993000,3,4,1
35994000,1,2,1
35995000,1,4,1
35996000,1,3,1
35997000,2,3,1
35998000,2,3,1
35999000,3,4,0
36000000,1,3,1
36001000,1,3,1
36002000,2,3,0
36003000,1,2,1
36004000,3,4,1
36005000,1,3,0
36006000,1,3,1
36007000,2,4,1
36008000,1,2,1
36009000,2,3,1
36010000,2,4,1
36011000,1,2,1
36012000,2,3,1
36013000,1,4,0
36014000,2,4,1
36015000,3,4,1
36016000,2,4,1
36017000,1,4,1
36018000,3,4,1
36019000,1,3,1
36020000,1,4,1
36021000,1,2,1
36022000,1,3,1
36023000,3,4,1
36024000,3,4,1
36025000,1,4,1
36026000,2,3,1
36027000,1,3,0
36028000,3,4,1
36029000,2,3,1
36030000,3,4,1
36031000,2,3,1
36032000,1,3,1
36033000,2,4,1
36034000,2,3,1
36035000,3,4,1
36036000,1,3,0
36037000,1,3,1
36038000,1,2,1
36039000,3,4,1
36040000,3,4,0
36041000,2,4,0
36042000,2,4,1
36043000,1,2,1
36044000,2,3,1
36045000,1,3,0
36046000,1,4,1
36047000,3,4,1
36048000,1,3,1
36049000,2,3,1
36050000,1,4,1
36051000,3,4,1
36052000,1,3,1
36053000,2,3,1
36054000,3,4,1
36055000,3,4,1
36056000,1,4,1
36057000,1,3,1
36058000,2,4,1
36059000,1,4,1
36060000,3,4,1
36061000,1,4,1
36062000,3,4,1
36063000,1,2,1
36064000,2,4,1
36065000,1,4,1
36066000,3,4,1
36067000,3,4,1
36068000,2,3,1
36069000,3,4,1
36070000,2,4,1
36071000,1,3,1
36072000,1,2,1
36073000,1,2,1
36074000,3,4,1
36075000,1,3,1
36076000,2,4,1
36077000,3,4,1
36078000,1,4,1
36079000,1,2,1
36080000,1,3,1
36081000,2,4,1
36082000,1,2,1
36083000,1,3,1
36084000,1,4,1
36085000,2,3,1
36086000,1,2,1
36087000,1,3,1
36088000,1,4,1
36089000,1,4,1
36090000,2,3,1
36091000,1,3,1
36092000,2,4,1
36093000,3,4,1
36094000,2,4,1
36095000,3,4,1
36096000,1,2,1
36097000,2,4,1
36098000,2,4,0
36099000,1,3,1
36100000,1,4,1
36101000,1,3,0
36102000,1,2,1
36103000,1,3,1
36104000,1,4,1
36105000,2,3,1
36106000,1,3,1
36107000,1,4,1
36108000,3,4,1
36109000,1,3,1
36110000,2,3,1
36111000,1,2,1
36112000,1,2,1
36113000,1,3,1
36114000,1,4,1
36115000,2,3,1
36116000,2,3,1
36117000,1,4,0
36118000,1,3,0
36119000,1,3,1
36120000,2,3,1
36121000,1,4,1
36122000,1,3,1
36123000,3,4,1
36124000,3,4,1
36125000,1,3,1
36126000,1,2,1
36127000,2,3,1
36128000,3,4,1
36129000,2,3,1
36130000,1,4,1
36131000,1,3,1
36132000,1,2,0
36133000,2,4,1
36134000,1,2,1
36135000,3,4,1
36136000,1,3,1
36137000,1,2,1
36138000,1,3,0
36139000,1,4,1
36140000,1,4,1
36141000,2,3,1
36142000,2,3,1
36143000,1,3,1
36144000,1,2,1
36145000,1,3,0
36146000,1,4,1
36147000,3,4,1
36148000,1,2,1
36149000,1,4,1
36150000,1,4,0
36151000,3,4,0
36152000,2,4,1
36153000,1,3,1
36154000,2,4,1
36155000,1,2,1
36156000,1,2,1
36157000,2,4,1
36158000,1,4,1
36159000,1,3,1
36160000,3,4,1
36161000,1,4,1
36162000,2,3,0
36163000,2,4,0
36164000,1,3,1
36165000,1,4,0
36166000,1,4,1
36167000,1,4,1
36168000,2,4,0
36169000,1,4,1
36170000,1,2,1
36171000,1,4,1
36172000,1,4,1
36173000,1,2,1
36174000,3,4,1
36175000,1,2,1
36176000,2,3,1
36177000,2,3,1
36178000,1,3,1
36179000,3,4,1
36180000,1,2,1
36181000,1,3,1
36182000,2,4,1
36183000,2,3,1
36184000,3,4,1
36185000,1,4,1
36186000,2,3,1
36187000,1,2,1
36188000,1,3,1
36189000,2,3,1
36190000,2,4,1
36191000,2,3,1
36192000,1,2,1
36193000,1,3,1
36194000,2,4,1
36195000,1,4,0
36196000,1,2,1
36197000,1,2,1
36198000,1,3,1
36199000,2,3,0
36200000,3,4,1
36201000,3,4,1
36202000,2,3,1
36203000,1,3,1
36204000,1,4,0
36205000,2,4,1
36206000,1,4,0
36207000,1,3,1
36208000,3,4,1
36209000,2,3,1
36210000,1,4,1
36211000,2,3,1
36212000,1,3,1
36213000,1,4,1
36214000,3,4,1
36215000,3,4,1
36216000,1,3,0
36217000,2,3,1
36218000,1,4,1
36219000,2,3,1
36220000,1,2,1
36221000,1,2,1
36222000,1,3,0
36223000,2,3,1
36224000,1,3,0
36225000,2,3,1
36226000,1,4,1
36227000,2,3,1
36228000,2,3,1
36229000,3,4,1
36230000,1,2,1
36231000,1,2,1
36232000,2,4,1
36233000,1,4,1
36234000,3,4,1
36235000,1,2,1
36236000,2,4,1
36237000,1,4,1
36238000,2,4,1
36239000,2,3,1
36240000,2,3,1
36241000,1,3,1
36242000,2,4,1
36243000,1,3,1
36244000,3,4,1
36245000,2,4,1
36246000,1,3,1
36247000,1,4,1
36248000,2,3,1
36249000,1,2,1
36250000,3,4,1
36251000,2,3,1
36252000,3,4,1
36253000,1,4,0
36254000,2,4,1
36255000,1,4,1
36256000,1,2,0
36257000,1,4,1
36258000,1,3,1
36259000,2,3,1
36260000,3,4,1
36261000,1,4,1
36262000,2,4,1
36263000,1,4,1
36264000,1,3,1
36265000,2,4,0
36266000,1,2,1
36267000,2,4,0
36268000,1,2,1
36269000,3,4,1
36270000,1,4,1
36271000,3,4,1
36272000,1,3,1
36273000,1,2,0
36274000,2,3,1
36275000,1,2,1
36276000,2,3,1
36277000,1,2,1
36278000,2,3,1
36279000,2,3,1
36280000,2,3,1
36281000,1,4,1
36282000,2,3,1
36283000,1,4,1
36284000,2,4,1
36285000,3,4,1
36286000,2,3,1
36287000,2,3,1
36288000,2,3,1
36289000,2,3,1
36290000,1,2,1
36291000,1,4,1
36292000,1,2,1
36293000,3,4,1
36294000,1,4,1
36295000,1,4,0
36296000,2,4,1
36297000,2,4,1
36298000,2,3,1
36299000,2,3,1
36300000,1,3,1
36301000,2,3,1
36302000,1,4,0
36303000,1,2,1
36304000,3,4,1
36305000,2,3,0
36306000,3,4,1
36307000,3,4,1
36308000,2,4,0
36309000,2,3,1
36310000,1,2,1
36311000,1,4,1
36312000,1,2,1
36313000,2,4,1
36314000,1,2,1
36315000,2,3,1
36316000,2,4,1
36317000,2,3,1
36318000,3,4,0
36319000,1,4,0
36320000,3,4,1
36321000,1,3,0
36322000,3,4,1
36323000,1,3,1
36324000,1,2,1
36325000,2,3,0
36326000,2,3,1
36327000,1,3,1
36328000,2,3,1
36329000,2,3,1
36330000,3,4,1
36331000,1,2,1
36332000,1,2,1
36333000,2,3,0
36334000,2,4,1
36335000,2,3,1
36336000,1,3,1
36337000,1,2,1
36338000,1,4,1
36339000,2,3,1
36340000,2,4,1
36341000,1,3,1
36342000,1,4,1
36343000,1,4,1
36344000,2,3,1
36345000,1,2,1
36346000,2,3,1
36347000,1,4,0
36348000,2,3,1
36349000,3,4,1
36350000,2,4,1
36351000,2,3,1
36352000,1,3,1
36353000,2,4,0
36354000,2,4,0
36355000,1,4,0
36356000,1,2,1
36357000,2,3,1
36358000,2,4,1
36359000,3,4,1
36360000,1,4,1
36361000,1,4,1
36362000,1,3,1
36363000,1,3,1
36364000,2,3,1
36365000,1,2,1
36366000,2,4,1
36367000,2,3,1
36368000,2,4,1
36369000,2,3,1
36370000,1,3,1
36371000,1,4,0
36372000,1,4,1
36373000,1,3,1
36374000,2,4,1
36375000,2,3,1
36376000,3,4,1
36377000,1,2,1
36378000,2,3,1
36379000,3,4,1
36380000,1,4,1
36381000,1,4,1
36382000,1,4,1
36383000,1,4,1
36384000,1,4,0
36385000,1,2,1
36386000,1,3,0
36387000,1,3,0
36388000,2,3,1
36389000,1,3,1
36390000,2,3,1
36391000,2,3,1
36392000,2,3,1
36393000,2,3,1
36394000,1,3,1
36395000,1,3,1
36396000,1,2,1
36397000,2,4,1
36398000,2,4,1
36399000,1,3,1
36400000,1,4,1
36401000,1,2,1
36402000,1,4,0
36403000,2,3,1
36404000,1,2,0
36405000,1,4,1
36406000,2,3,1
36407000,2,4,1
36408000,3,4,1
36409000,1,4,0
36410000,2,4,1
36411000,1,3,1
36412000,3,4,1
36413000,2,3,1
36414000,2,4,1
36415000,1,3,1
36416000,1,3,0
36417000,1,4,1
36418000,1,3,1
36419000,1,3,1
36420000,1,4,1
36421000,1,4,0
36422000,1,3,0
36423000,2,4,1
36424000,1,2,1
36425000,2,4,1
36426000,1,4,1
36427000,2,4,1
36428000,2,3,1
36429000,1,2,1
36430000,1,2,0
36431000,3,4,1
36432000,1,3,1
36433000,1,2,1
36434000,2,3,1
36435000,1,3,1
36436000,3,4,1
36437000,2,3,1
36438000,1,3,0
36439000,2,3,1
36440000,1,2,1
36441000,3,4,1
36442000,3,4,1
36443000,2,3,1
36444000,1,2,1
36445000,3,4,1
36446000,2,4,1
36447000,1,2,1
36448000,2,4,1
36449000,1,3,1
36450000,2,4,1
36451000,1,2,1
36452000,3,4,1
36453000,1,3,1
36454000,1,2,1
36455000,2,4,0
36456000,1,4,1
36457000,3,4,1
36458000,3,4,1
36459000,3,4,1
36460000,1,4,1
36461000,1,4,1
36462000,2,3,1
36463000,3,4,1
36464000,1,2,1
36465000,2,3,1
36466000,1,2,1
36467000,1,4,1
36468000,2,4,1
36469000,1,3,0
36470000,1,3,0
36471000,1,4,1
36472000,3,4,1
36473000,1,2,1
36474000,2,3,1
36475000,1,2,1
36476000,1,4,1
36477000,1,2,1
36478000,2,4,1
36479000,1,3,0
36480000,1,2,0
36481000,3,4,1
36482000,1,3,0
36483000,2,3,1
36484000,1,4,0
36485000,1,3,1
36486000,2,4,1
36487000,1,2,1
36488000,2,3,1
36489000,1,2,1
36490000,3,4,1
36491000,1,2,1
36492000,2,3,1
36493000,2,4,0
36494000,1,3,0
36495000,2,3,1
36496000,1,4,0
36497000,1,2,0
36498000,3,4,1
36499000,1,4,1
36500000,2,4,1
36501000,2,4,0
36502000,1,3,1
36503000,2,4,1
36504000,2,4,1
36505000,3,4,1
36506000,1,2,1
36507000,2,4,1
36508000,2,3,1
36509000,2,4,1
36510000,2,3,1
36511000,1,3,1
36512000,2,3,1
36513000,2,4,1
36514000,3,4,1
36515000,2,4,1
36516000,1,3,1
36517000,1,4,1
36518000,1,3,1
36519000,2,4,1
36520000,1,3,0
36521000,1,3,1
36522000,1,3,1
36523000,1,3,1
36524000,3,4,1
36525000,2,4,1
36526000,1,4,1
36527000,1,3,1
36528000,1,3,1
36529000,1,4,1
36530000,1,2,1
36531000,2,3,1
36532000,2,4,0
36533000,1,2,1
36534000,3,4,1
36535000,3,4,1
36536000,2,4,1
36537000,2,4,0
36538000,1,4,0
36539000,2,3,1
36540000,1,4,0
36541000,1,3,0
36542000,3,4,1
36543000,1,4,1
36544000,2,4,1
36545000,1,4,1
36546000,1,2,1
36547000,3,4,1
36548000,1,4,1
36549000,1,4,0
36550000,1,4,1
36551000,1,3,1
36552000,2,4,1
36553000,1,4,0
36554000,1,2,1
36555000,2,3,1
36556000,2,3,1
36557000,1,2,1
36558000,1,3,0
36559000,1,3,1
36560000,1,4,1
36561000,1,4,1
36562000,3,4,1
36563000,3,4,1
36564000,1,4,1
36565000,2,4,1
36566000,1,4,1
36567000,1,3,1
36568000,1,2,1
36569000,3,4,1
36570000,1,3,1
36571000,1,2,1
36572000,2,3,1
36573000,1,2,1
36574000,1,4,1
36575000,2,3,1
36576000,3,4,1
36577000,1,2,1
36578000,3,4,1
36579000,2,3,1
36580000,1,3,1
36581000,2,4,1
36582000,2,4,1
36583000,1,4,1
36584000,1,4,1
36585000,1,2,1
36586000,3,4,1
36587000,2,4,1
36588000,1,4,1
36589000,1,4,0
36590000,2,3,1
36591000,2,4,1
36592000,2,4,0
36593000,3,4,1
36594000,1,2,1
36595000,1,3,1
36596000,2,3,1
36597000,1,2,1
36598000,1,2,1
36599000,1,4,1
36600000,2,3,1
36601000,1,2,1
36602000,3,4,1
36603000,1,3,1
36604000,1,2,1
36605000,1,4,0
36606000,1,4,1
36607000,1,3,1
36608000,1,2,1
36609000,1,4,1
36610000,2,4,1
36611000,1,4,1
36612000,1,4,1
36613000,1,3,1
36614000,1,2,1
36615000,1,4,1
36616000,2,3,1
36617000,2,4,1
36618000,2,4,1
36619000,2,4,1
36620000,1,2,1
36621000,1,4,0
36622000,1,4,1
36623000,1,3,1
36624000,2,4,1
36625000,1,4,1
36626000,1,4,0
36627000,1,4,1
36628000,3,4,1
36629000,2,4,0
36630000,2,4,1
36631000,1,2,1
36632000,1,2,1
36633000,1,3,1
36634000,1,3,1
36635000,2,4,1
36636000,1,4,1
36637000,2,4,1
36638000,3,4,1
36639000,1,2,0
36640000,1,3,1
36641000,1,2,1
36642000,1,3,1
36643000,1,4,0
36644000,3,4,1
36645000,2,4,1
36646000,1,4,1
36647000,3,4,1
36648000,2,3,1
36649000,1,2,1
36650000,1,4,1
36651000,2,3,1
36652000,2,3,1
36653000,1,3,1
36654000,2,3,0
36655000,2,4,1
36656000,1,3,1
36657000,2,4,1
36658000,1,2,0
36659000,3,4,1
36660000,1,2,1
36661000,1,4,1
36662000,1,3,1
36663000,1,3,1
36664000,1,4,1
36665000,1,3,1
36666000,1,2,1
36667000,3,4,1
36668000,2,3,1
36669000,2,4,1
36670000,1,4,0
36671000,3,4,1
36672000,3,4,1
36673000,1,2,1
36674000,1,3,1
36675000,1,2,1
36676000,1,2,1
36677000,3,4,1
36678000,1,2,1
36679000,1,2,1
36680000,1,2,1
36681000,1,4,1
36682000,1,4,1
36683000,1,4,0
36684000,2,4,1
36685000,1,4,1
36686000,1,3,1
36687000,1,2,1
36688000,2,4,1
36689000,2,3,1
36690000,2,3,1
36691000,1,3,1
36692000,3,4,1
36693000,2,3,1
36694000,3,4,1
36695000,1,3,1
36696000,1,4,0
36697000,3,4,1
36698000,2,3,0
36699000,2,3,1
36700000,1,3,1
36701000,2,3,1
36702000,2,3,1
36703000,1,4,1
36704000,1,3,0
36705000,1,2,1
36706000,3,4,1
36707000,1,4,1
36708000,3,4,1
36709000,2,3,1
36710000,2,3,1
36711000,1,2,1
36712000,1,4,1
36713000,2,4,1
36714000,1,4,1
36715000,1,2,1
36716000,2,3,1
36717000,1,4,1
36718000,1,2,1
36719000,1,3,1
36720000,1,2,1
36721000,1,2,1
36722000,1,4,1
36723000,1,2,1
36724000,2,4,1
36725000,1,3,1
36726000,1,4,0
